,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
702,15,4.343805422,8.939974177,1,1,3,0,4,8,7.550135342,7.599401333,0,3,2,2,4,3,6,0,6,0,5.888877958,5.888877958,2,1,6.940222469,6.66057515,0,7.502738211,0,0,1.098612289,0,1.609437912,1.098612289,2,2.197224577,6,0.693147181,4,7.60090246,3,1.098612289,6.51174533,5,5,0,5.843544417,0,3.713572067,0,0,0,3,2,0,4,4,7.68386398,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,361919
703,0,4.262679877,9.036106025,1,1,3,0,6,4,7.60339934,7.603897969,4.700480366,2,4,2,4,0,2,6.56948142,6,0,6.635946556,7.295735073,0,1,7.303170051,0,0,7.303170051,0.693147181,0,1.098612289,0,1.386294361,0.693147181,2,2.079441542,6,0,3,7.60339934,2,1.098612289,6.408528791,5,5,2,0,3.583518938,0,4.976733742,0,0,3,4,0,4,4,7.992268643,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140000
704,15,4.262679877,8.630700432,1,1,3,0,3,4,7.565793282,7.576097341,0,1,1,3,2,4,4,0,4,0,0,0,1,0,5.92157842,6.580639137,0,6.996681488,0,0,1.098612289,0,1.386294361,1.098612289,1,2.079441542,4,0,3,0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,8.160803921,6,4,6.996681488,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,213000
705,0,4.40060302,11.65399091,1,1,1,2,6,4,7.586803535,7.602401336,5.863631176,3,4,2,4,1,2,7.106606138,6,0,6.052089169,7.404887576,4,1,7.509335266,0,0,7.509335266,0.693147181,0,1.098612289,0,1.098612289,0.693147181,2,1.791759469,6,1.098612289,5,7.586803535,3,1.098612289,6.606650186,5,5,2,5.942799375,3.891820298,0,0,0,0,3,4,0,5,1,8.151333338,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,55000
706,11,3.891820298,8.738895705,1,1,3,0,7,4,7.604396349,7.604396349,5.176149733,2,4,2,4,3,2,6.761572769,6,0,6.135564891,7.189167738,0,1,7.189167738,0,0,7.189167738,0.693147181,0,1.098612289,0,1.098612289,0.693147181,2,1.945910149,6,0.693147181,2,7.604396349,0,1.098612289,6.311734809,5,5,2,5.262690189,3.663561646,0,0,0,0,3,4,0,11,3,7.881937489,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,302000
707,5,4.189654742,9.107088742,1,1,0,0,6,4,7.604894481,7.604894481,0,2,4,2,4,0,6,0,6,0,6.591673732,6.591673732,0,1,6.591673732,6.591673732,0,7.284134806,0,0,1.098612289,0.693147181,1.386294361,0.693147181,2,2.197224577,6,0.693147181,2,7.604894481,0,1.098612289,5.993961427,5,5,2,4.615120517,3.218875825,0,0,0,0,3,4,0,6,1,7.689371108,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,254000
708,0,4.290459441,8.876684167,1,1,0,0,4,6,7.584264818,7.584264818,3.737669618,3,4,4,4,3,6,0,6,0,6.776506992,6.776506992,4,1,6.807934944,0,0,6.807934944,0,0,0.693147181,0,1.386294361,0.693147181,3,1.945910149,6,0,3,7.584264818,3,0.693147181,6.013715156,5,5,2,0,0,0,0,0,0,3,2,0,11,2,7.484930283,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,179540
709,1,4.043051268,8.326274787,1,1,0,0,2,5,7.568379268,7.602900462,0,2,4,4,4,3,6,0,6,0,5.602118821,5.602118821,2,1,6.593044534,0,0,6.593044534,0,0,0.693147181,0,1.098612289,0.693147181,3,1.791759469,1,0,3,0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,0,6,2,6.907755279,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109900
710,4,4.204692619,9.072571442,1,2,3,1,3,6,7.550135342,7.576097341,0,3,4,4,4,2,6,0,6,0,6.756932389,6.756932389,2,1,6.756932389,5.768320996,0,7.072421901,0,0,0.693147181,0,1.098612289,0.693147181,3,2.079441542,6,0,3,7.583247524,2,0.693147181,5.953243334,5,5,0,4.234106505,0,4.59511985,0,0,0,3,4,0,0,4,7.619724214,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,52000
711,11,3.713572067,8.449342525,1,1,0,0,7,4,7.595387279,7.595889918,0,2,4,2,4,2,2,6.643789733,6,0,6.135564891,7.11395611,2,1,7.11395611,0,0,7.11395611,0.693147181,0,1.098612289,0,1.098612289,0.693147181,2,1.791759469,6,0.693147181,2,7.595387279,0,1.098612289,6.159095388,5,5,2,5.129898715,4.795790546,0,0,0,0,3,4,0,9,2,7.806696373,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,102776
712,15,4.110873864,9.197660319,1,1,3,0,3,4,7.586296307,7.586296307,5.081404365,3,4,4,4,0,0,6.672032945,6,0,5.147494477,6.867974409,4,0,6.867974409,0,0,6.867974409,0.693147181,0,0.693147181,0,1.386294361,0.693147181,3,1.945910149,6,0,3,7.586296307,3,1.098612289,6.357842267,5,5,2,0,5.666426688,0,0,0,0,3,4,0,4,0,7.560601163,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,189000
713,5,4.290459441,9.51177741,1,1,0,0,5,7,7.589335823,7.603897969,5.669880923,2,4,4,4,3,2,6.280395839,6,0,5.262690189,6.587550015,0,1,6.587550015,6.626717749,0,7.299797367,0,0,1.098612289,0.693147181,1.386294361,0.693147181,2,1.945910149,6,0,3,7.589335823,2,1.098612289,6.165417854,5,5,2,0,3.80666249,0,0,0,0,3,4,0,2,4,7.698482788,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129000
714,0,4.369447852,9.224341892,1,1,3,0,5,4,7.588323677,7.588323677,5.164785974,3,4,2,4,3,6,0,6,0,6.970730078,6.970730078,4,1,7.208600338,0,0,7.208600338,0,0,1.098612289,0,1.386294361,0.693147181,3,2.079441542,6,0.693147181,5,7.588323677,2,1.098612289,6.171700597,5,5,2,0,0,0,0,0,0,3,2,0,7,3,7.789454566,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,130500
715,6,4.110873864,9.287394001,1,0,3,0,6,7,7.544861069,7.600402335,0,3,2,4,4,3,6,0,6,0,6.577861358,6.577861358,0,1,7.363279587,6.886531643,0,7.845807503,0,0,0.693147181,0.693147181,1.386294361,0.693147181,3,2.197224577,6,0,3,7.599401333,3,1.098612289,6.558197803,5,5,1,0,3.891820298,4.9698133,0,0,0,3,4,0,6,1,8.093462275,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,165000
716,0,4.394449155,9.210440367,1,1,3,0,4,5,7.58781722,7.601402335,0,3,4,2,4,3,1,6.989335266,6,0,4.532599493,7.070724107,2,1,7.072421901,0,0,7.072421901,0,0.693147181,0.693147181,0.693147181,1.386294361,0.693147181,2,1.791759469,6,0.693147181,1,7.58781722,3,1.098612289,6.086774727,5,5,2,5.416100402,0,0,0,0,0,3,2,0,10,2,7.764296006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,159500
717,5,4.574710979,9.263217412,1,1,3,0,6,4,7.597897951,7.598399329,6.480044562,2,4,2,4,1,2,7.068172,6,0,4.934473933,7.17930797,0,1,7.189922171,6.997595983,0,7.791109511,0.693147181,0,1.098612289,0.693147181,1.386294361,0.693147181,2,2.302585093,6,0.693147181,5,7.597897951,2,1.386294361,6.891625897,5,5,2,5.525452939,5.043425117,5.379897354,0,0,0,3,4,0,7,2,8.224163513,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,157000
718,0,4.248495242,9.202409002,1,1,0,0,4,5,7.585788822,7.585788822,0,3,4,2,4,1,0,6.261491684,6,0,6.107022888,6.879355804,4,1,6.879355804,0,0,6.879355804,0,0,0.693147181,0.693147181,1.386294361,0.693147181,3,1.791759469,6,0.693147181,4,7.585788822,3,0.693147181,5.707110265,5,5,2,0,0,0,0,0,0,3,4,0,4,0,7.571988449,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,341000
719,11,4.110873864,8.789355452,1,1,0,1,7,4,7.593877845,7.593877845,0,2,4,2,4,1,2,7.046647278,6,0,6.388561406,7.463363046,4,1,7.463363046,0,0,7.463363046,0.693147181,0,1.098612289,0,1.098612289,0.693147181,2,1.791759469,6,0.693147181,5,7.593877845,2,1.098612289,6.336825731,5,5,2,4.744932128,3.36729583,5.459585514,0,0,0,3,4,0,11,0,8.156223323,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128500
720,11,4.262679877,8.395477433,1,1,3,0,5,4,7.60339934,7.60339934,5.135798437,2,4,2,4,0,2,6.49677499,6,0,5.231108617,6.744059186,0,1,6.744059186,0,0,6.744059186,0.693147181,0,0.693147181,0,0.693147181,0.693147181,2,1.386294361,6,0,3,7.60339934,2,1.098612289,6.042632834,5,5,2,5.081404365,0,0,0,0,0,3,4,0,4,4,7.436617265,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,275000
721,0,4.262679877,9.002208578,1,1,3,0,3,6,7.586296307,7.586296307,0,3,2,4,4,3,0,5.257495372,6,0,6.513230111,6.762729507,0,1,6.762729507,0,0,6.762729507,0,0,0.693147181,0,1.386294361,0.693147181,3,1.791759469,6,0,3,7.598399329,3,1.098612289,6.139884552,5,5,2,0,0,0,0,0,0,3,4,0,6,3,7.455298486,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,143000
722,4,4.110873864,9.008591318,1,1,3,0,3,5,7.578145472,7.587310506,0,3,4,4,4,3,6,0,6,0,6.848005275,6.848005275,0,1,6.905753276,6.161207322,0,7.293697721,0,0,1.098612289,0,1.609437912,0.693147181,3,2.079441542,6,0,3,7.580189418,3,0.693147181,6.308098442,5,5,2,0,0,0,0,5.056245805,0,3,4,0,4,2,7.788211558,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,124500
723,0,4.465908119,9.494541393,1,1,0,0,8,4,7.604894481,7.605392365,5.831882477,0,4,0,4,3,2,7.118826249,6,0,6.142037406,7.437795122,0,1,7.437795122,0,0,7.437795122,0.693147181,0,1.098612289,0,1.386294361,0.693147181,0,2.197224577,6,0.693147181,2,7.604894481,0,1.386294361,6.64509097,5,5,2,5.793013608,4.17438727,0,0,0,0,3,4,0,1,3,8.130647968,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,135000
